expid,cdtid,zecoid,aoTermId,chebiTermId,ccTermId,extra
ZDB-EXP-131004-3,ZECO:0000102,,none,none,,,
ZDB-EXP-131004-8,ZECO:0000102,CHEBI:73284,none,none,,,
ZDB-EXP-131007-1,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131008-6,ZECO:0000102,,none,none,,,
ZDB-EXP-131008-7,ZECO:0000102,CHEBI:73284,none,none,,,
ZDB-EXP-131009-5,ZECO:0000102,,none,none,,,
ZDB-EXP-131009-6,ZECO:0000102,CHEBI 6909,none,none,,,
ZDB-EXP-131009-8,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131010-1,ZECO:0000102,CHEBI:87359,none,none,,,
ZDB-EXP-131015-2,ZECO:0000102,CHEBI:87359,none,none,,,
ZDB-EXP-131015-3,ZECO:0000102,,none,none,,,
ZDB-EXP-131016-2,ZECO:0000102,,none,none,,,
ZDB-EXP-131016-5,ZECO:0000150,,none,none,,,
ZDB-EXP-131017-10,ZECO:0000102,,none,none,,,
ZDB-EXP-131017-17,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131017-18,ZECO:0000229,ZFA:0000009,none,none,,,
ZDB-EXP-131017-3,ZECO:0000102,,none,none,,,
ZDB-EXP-131017-4,ZECO:0000102,,none,none,,,
ZDB-EXP-131017-6,ZECO:0000102,,none,none,,,
ZDB-EXP-131017-8,ZECO:0000102,,none,none,,,
ZDB-EXP-131017-9,ZECO:0000102,,none,none,,,
ZDB-EXP-131018-10,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131018-10,ZECO:0000171,ZFA:0000009,none,none,,,
ZDB-EXP-131018-8,ZECO:0000165,,none,none,,,
ZDB-EXP-131021-2,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131029-1,ZECO:0000170,ZFA:0009127,none,none,,,
ZDB-EXP-131030-7,ZECO:0000170,ZFA:0009127,none,none,,,
ZDB-EXP-131101-1,ZECO:0000102,,none,none,,,
ZDB-EXP-131101-2,ZECO:0000166,,none,none,,,
ZDB-EXP-131104-3,ZECO:0000102,CHEBI:472805,none,none,,,
ZDB-EXP-131104-4,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131104-6,ZECO:0000165,,none,none,,,
ZDB-EXP-131104-7,ZECO:0000166,,none,none,,,
ZDB-EXP-131104-8,ZECO:0000102,,none,none,,,
ZDB-EXP-131105-1,ZECO:0000171,ZFA:0000009,none,none,,,
ZDB-EXP-131105-2,ZECO:0000102,,none,none,,,
ZDB-EXP-131105-2,ZECO:0000171,ZFA:0000009,none,none,,,
ZDB-EXP-131106-1,ZECO:0000102,,none,none,,,
ZDB-EXP-131111-1,ZECO:0000102,CHEBI:44616,none,none,,,
ZDB-EXP-131111-2,ZECO:0000102,CHEBI:44616,none,none,,,
ZDB-EXP-131113-7,ZECO:0000102,,none,none,,,
ZDB-EXP-131113-8,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131113-9,ZECO:0000102,,none,none,,,
ZDB-EXP-131114-1,ZECO:0000102,,none,none,,,
ZDB-EXP-131114-2,ZECO:0000102,,none,none,,,
ZDB-EXP-131120-11,ZECO:0000102,,none,none,,,
ZDB-EXP-131121-12,ZECO:0000155,,none,none,,,
ZDB-EXP-131122-13,ZECO:0000155,,none,none,,,
ZDB-EXP-131122-14,ZECO:0000155,,none,none,,,
ZDB-EXP-131122-15,ZECO:0000155,,none,none,,,
ZDB-EXP-131122-16,ZECO:0000155,,none,none,,,
ZDB-EXP-131122-20,ZECO:0000166,,none,none,,,
ZDB-EXP-131122-3,ZECO:0000155,,none,none,,,
ZDB-EXP-131122-4,ZECO:0000155,,none,none,,,
ZDB-EXP-131122-7,ZECO:0000232,237561,none,none,,,
ZDB-EXP-131126-13,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131127-15,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-131127-16,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-131204-12,ZECO:0000243,,none,none,,,
ZDB-EXP-131204-13,ZECO:0000102,CHEBI 6909,none,none,,,
ZDB-EXP-131209-22,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-131210-6,ZECO:0000146,,none,none,,,
ZDB-EXP-131211-4,ZECO:0000102,,none,none,,,
ZDB-EXP-131211-5,ZECO:0000102,,none,none,,,
ZDB-EXP-131212-5,ZECO:0000102,,none,none,,,
ZDB-EXP-131213-11,ZECO:0000106,90371,none,none,,,
ZDB-EXP-131213-12,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-131213-13,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-131213-17,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-131213-6,ZECO:0000102,,none,none,,,
ZDB-EXP-131213-7,ZECO:0000102,,none,none,,,
ZDB-EXP-131213-8,ZECO:0000102,,none,none,,,
ZDB-EXP-131216-4,ZECO:0000106,90371,none,none,,,
ZDB-EXP-131217-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-131217-3,ZECO:0000106,90371,none,none,,,
ZDB-EXP-131217-5,ZECO:0000106,90371,none,none,,,
ZDB-EXP-131217-7,ZECO:0000106,90371,none,none,,,
ZDB-EXP-131219-8,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-131220-3,ZECO:0000166,,none,none,,,
ZDB-EXP-131220-4,ZECO:0000166,,none,none,,,
ZDB-EXP-131220-5,ZECO:0000166,,none,none,,,
ZDB-EXP-131220-6,ZECO:0000166,,none,none,,,
ZDB-EXP-131220-7,ZECO:0000166,,none,none,,,
ZDB-EXP-131223-7,ZECO:0000229,,none,none,,,
ZDB-EXP-131223-9,ZECO:0000229,,none,none,,,
ZDB-EXP-131227-5,ZECO:0000166,,none,none,,,
ZDB-EXP-131231-5,ZECO:0000214,,none,none,,,
ZDB-EXP-140102-17,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-20,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-21,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-32,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-33,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-34,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-35,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140102-36,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140102-37,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140102-38,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140102-42,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-43,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-44,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140102-44,ZECO:0000150,,none,none,,,
ZDB-EXP-140102-45,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140102-45,ZECO:0000150,,none,none,,,
ZDB-EXP-140107-1,ZECO:0000102,,none,none,,,
ZDB-EXP-140107-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140115-1,ZECO:0000102,,none,none,,,
ZDB-EXP-140115-11,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-140115-12,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-140116-7,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-140117-4,ZECO:0000229,ZFA:0000477,none,none,,,
ZDB-EXP-140117-6,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140121-4,ZECO:0000102,,none,none,,,
ZDB-EXP-140122-10,ZECO:0000102,,none,none,,,
ZDB-EXP-140122-12,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140122-15,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-140122-16,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-140122-7,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140122-8,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-140123-1,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140123-3,ZECO:0000166,,none,none,,,
ZDB-EXP-140124-12,ZECO:0000102,,none,none,,,
ZDB-EXP-140127-11,ZECO:0000206,,none,none,,,
ZDB-EXP-140127-12,ZECO:0000198,,none,none,,,
ZDB-EXP-140127-14,ZECO:0000163,,none,none,,,
ZDB-EXP-140127-15,ZECO:0000102,,none,none,,,
ZDB-EXP-140128-5,ZECO:0000146,,none,none,,,
ZDB-EXP-140128-6,ZECO:0000146,,none,none,,,
ZDB-EXP-140128-7,ZECO:0000146,,none,none,,,
ZDB-EXP-140128-8,ZECO:0000146,,none,none,,,
ZDB-EXP-140129-7,ZECO:0000146,,none,none,,,
ZDB-EXP-140130-8,ZECO:0000166,,none,none,,,
ZDB-EXP-140203-6,ZECO:0000114,,none,none,,,
ZDB-EXP-140205-11,ZECO:0000166,,none,none,,,
ZDB-EXP-140205-5,ZECO:0000208,,none,none,,,
ZDB-EXP-140205-7,ZECO:0000208,,none,none,,,
ZDB-EXP-140206-12,ZECO:0000102,,none,none,,,
ZDB-EXP-140206-16,ZECO:0000102,CHEBI:3160,none,none,,,
ZDB-EXP-140206-17,ZECO:0000102,CHEBI:3160,none,none,,,
ZDB-EXP-140206-2,ZECO:0000102,,none,none,,,
ZDB-EXP-140207-21,ZECO:0000166,,none,none,,,
ZDB-EXP-140211-5,ZECO:0000166,,none,none,,,
ZDB-EXP-140211-6,ZECO:0000165,,none,none,,,
ZDB-EXP-140211-8,ZECO:0000166,,none,none,,,
ZDB-EXP-140211-9,ZECO:0000102,CHEBI:131331,none,none,,,
ZDB-EXP-140212-1,ZECO:0000110,37124,none,none,,,
ZDB-EXP-140212-12,ZECO:0000106,,none,none,,,
ZDB-EXP-140212-14,ZECO:0000110,37124,none,none,,,
ZDB-EXP-140212-16,ZECO:0000110,37124,none,none,,,
ZDB-EXP-140212-18,ZECO:0000110,37124,none,none,,,
ZDB-EXP-140212-20,ZECO:0000110,37124,none,none,,,
ZDB-EXP-140212-23,ZECO:0000102,CHEBI:2038,none,none,,,
ZDB-EXP-140212-26,ZECO:0000229,,none,none,,,
ZDB-EXP-140212-28,ZECO:0000229,,none,none,,,
ZDB-EXP-140212-6,ZECO:0000110,37124,none,none,,,
ZDB-EXP-140212-7,ZECO:0000110,37124,none,none,,,
ZDB-EXP-140212-8,ZECO:0000106,,none,none,,,
ZDB-EXP-140213-1,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140213-11,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-140213-12,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140213-17,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140213-18,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140213-2,ZECO:0000102,,none,none,,,
ZDB-EXP-140213-4,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140214-1,ZECO:0000102,,none,none,,,
ZDB-EXP-140214-2,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140214-3,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140214-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140214-5,ZECO:0000102,CHEBI:131331,none,none,,,
ZDB-EXP-140217-6,ZECO:0000166,,none,none,,,
ZDB-EXP-140217-8,ZECO:0000166,,none,none,,,
ZDB-EXP-140218-5,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140218-6,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140219-13,ZECO:0000102,CHEBI:16469,none,none,,,
ZDB-EXP-140219-2,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-140219-3,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-140219-6,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140219-8,ZECO:0000166,,none,none,,,
ZDB-EXP-140220-10,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140220-11,ZECO:0000102,,none,none,,,
ZDB-EXP-140220-11,ZECO:0000181,ZFA:0000075,none,none,,,
ZDB-EXP-140220-12,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140220-13,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140220-13,ZECO:0000181,ZFA:0000075,none,none,,,
ZDB-EXP-140220-15,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140220-16,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140220-6,ZECO:0000181,ZFA:0000075,none,none,,,
ZDB-EXP-140224-13,ZECO:0000102,,none,none,,,
ZDB-EXP-140224-18,ZECO:0000102,,none,none,,,
ZDB-EXP-140225-1,ZECO:0000166,,none,none,,,
ZDB-EXP-140225-10,ZECO:0000166,,none,none,,,
ZDB-EXP-140225-12,ZECO:0000229,,none,none,,,
ZDB-EXP-140225-15,ZECO:0000229,,none,none,,,
ZDB-EXP-140225-6,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140225-7,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-140225-8,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140225-8,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-140226-10,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-140226-3,ZECO:0000229,,none,none,,,
ZDB-EXP-140226-4,ZECO:0000229,,none,none,,,
ZDB-EXP-140226-5,ZECO:0000229,,none,none,,,
ZDB-EXP-140226-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140226-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140227-10,ZECO:0000166,,none,none,,,
ZDB-EXP-140227-8,ZECO:0000166,,none,none,,,
ZDB-EXP-140228-1,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140228-11,ZECO:0000208,,none,none,,,
ZDB-EXP-140228-12,ZECO:0000208,,none,none,,,
ZDB-EXP-140228-14,ZECO:0000208,,none,none,,,
ZDB-EXP-140228-18,ZECO:0000102,,none,none,,,
ZDB-EXP-140228-4,ZECO:0000172,,none,none,,,
ZDB-EXP-140228-6,ZECO:0000172,,none,none,,,
ZDB-EXP-140228-7,ZECO:0000172,,none,none,,,
ZDB-EXP-140228-9,ZECO:0000172,,none,none,,,
ZDB-EXP-140303-16,ZECO:0000102,CHEBI:91083,none,none,,,
ZDB-EXP-140304-12,ZECO:0000106,,none,none,,,
ZDB-EXP-140304-14,ZECO:0000106,,none,none,,,
ZDB-EXP-140304-20,ZECO:0000229,,none,none,,,
ZDB-EXP-140304-28,ZECO:0000229,,none,none,,,
ZDB-EXP-140304-29,ZECO:0000229,,none,none,,,
ZDB-EXP-140304-30,ZECO:0000229,,none,none,,,
ZDB-EXP-140304-31,ZECO:0000229,,none,none,,,
ZDB-EXP-140304-33,ZECO:0000102,,none,none,,,
ZDB-EXP-140304-33,ZECO:0000229,,none,none,,,
ZDB-EXP-140304-35,ZECO:0000102,,none,none,,,
ZDB-EXP-140304-35,ZECO:0000229,,none,none,,,
ZDB-EXP-140304-37,ZECO:0000229,,none,none,,,
ZDB-EXP-140304-6,ZECO:0000106,,none,none,,,
ZDB-EXP-140305-19,ZECO:0000102,,none,none,,,
ZDB-EXP-140305-2,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140305-28,ZECO:0000229,,none,none,,,
ZDB-EXP-140305-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140305-4,ZECO:0000102,,none,none,,,
ZDB-EXP-140305-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140306-16,ZECO:0000102,,none,none,,,
ZDB-EXP-140306-18,ZECO:0000102,,none,none,,,
ZDB-EXP-140306-19,ZECO:0000102,,none,none,,,
ZDB-EXP-140306-21,ZECO:0000102,,none,none,,,
ZDB-EXP-140306-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140306-7,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140306-9,ZECO:0000102,,none,none,,,
ZDB-EXP-140307-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140310-2,ZECO:0000110,103603,none,none,,,
ZDB-EXP-140310-3,ZECO:0000110,103603,none,none,,,
ZDB-EXP-140311-9,ZECO:0000102,,none,none,,,
ZDB-EXP-140313-1,ZECO:0000102,,none,none,,,
ZDB-EXP-140314-10,ZECO:0000102,,none,none,,,
ZDB-EXP-140314-7,ZECO:0000166,,none,none,,,
ZDB-EXP-140314-8,ZECO:0000166,,none,none,,,
ZDB-EXP-140314-9,ZECO:0000102,,none,none,,,
ZDB-EXP-140317-1,ZECO:0000102,,none,none,,,
ZDB-EXP-140318-5,ZECO:0000102,CHEBI:46261,none,none,,,
ZDB-EXP-140318-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140318-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140319-10,ZECO:0000102,,none,none,,,
ZDB-EXP-140319-2,ZECO:0000102,CHEBI:46261,none,none,,,
ZDB-EXP-140319-3,ZECO:0000102,CHEBI:46261,none,none,,,
ZDB-EXP-140319-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140319-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140319-8,ZECO:0000102,,none,none,,,
ZDB-EXP-140319-9,ZECO:0000102,,none,none,,,
ZDB-EXP-140320-13,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140320-14,ZECO:0000166,,none,none,,,
ZDB-EXP-140320-2,ZECO:0000102,,none,none,,,
ZDB-EXP-140321-1,ZECO:0000166,,none,none,,,
ZDB-EXP-140321-2,ZECO:0000166,,none,none,,,
ZDB-EXP-140321-4,ZECO:0000166,,none,none,,,
ZDB-EXP-140326-2,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-140326-22,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-140326-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140326-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140326-8,ZECO:0000102,,none,none,,,
ZDB-EXP-140326-9,ZECO:0000162,,none,none,,,
ZDB-EXP-140328-1,ZECO:0000166,,none,none,,,
ZDB-EXP-140328-4,ZECO:0000166,,none,none,,,
ZDB-EXP-140328-6,ZECO:0000166,,none,none,,,
ZDB-EXP-140328-7,ZECO:0000165,,none,none,,,
ZDB-EXP-140328-9,ZECO:0000166,,none,none,,,
ZDB-EXP-140331-2,ZECO:0000206,,none,none,,,
ZDB-EXP-140331-7,ZECO:0000206,,none,none,,,
ZDB-EXP-140403-11,ZECO:0000166,,none,none,,,
ZDB-EXP-140403-12,ZECO:0000102,,none,none,,,
ZDB-EXP-140403-13,ZECO:0000166,,none,none,,,
ZDB-EXP-140403-13,ZECO:0000102,,none,none,,,
ZDB-EXP-140403-8,ZECO:0000166,,none,none,,,
ZDB-EXP-140403-9,ZECO:0000166,,none,none,,,
ZDB-EXP-140404-4,ZECO:0000166,,none,none,,,
ZDB-EXP-140410-12,ZECO:0000102,,none,none,,,
ZDB-EXP-140410-12,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-13,ZECO:0000102,,none,none,,,
ZDB-EXP-140410-13,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-15,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-19,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-20,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-22,ZECO:0000102,,none,none,,,
ZDB-EXP-140410-22,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-24,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-28,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-29,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-30,ZECO:0000229,,none,none,,,
ZDB-EXP-140410-4,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140410-7,ZECO:0000166,,none,none,,,
ZDB-EXP-140410-8,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-140410-9,ZECO:0000229,,none,none,,,
ZDB-EXP-140411-1,ZECO:0000150,,none,none,,,
ZDB-EXP-140411-2,ZECO:0000149,,none,none,,,
ZDB-EXP-140416-10,ZECO:0000223,,none,none,,,
ZDB-EXP-140416-11,ZECO:0000158,,none,none,,,
ZDB-EXP-140416-12,ZECO:0000158,,none,none,,,
ZDB-EXP-140416-7,ZECO:0000189,,none,none,,,
ZDB-EXP-140416-8,ZECO:0000158,,none,none,,,
ZDB-EXP-140416-9,ZECO:0000158,,none,none,,,
ZDB-EXP-140417-3,ZECO:0000229,,none,none,,,
ZDB-EXP-140417-4,ZECO:0000166,,none,none,,,
ZDB-EXP-140418-2,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140418-2,ZECO:0000229,,none,none,,,
ZDB-EXP-140418-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140418-4,ZECO:0000102,,none,none,,,
ZDB-EXP-140418-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140418-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140422-1,ZECO:0000229,,none,none,,,
ZDB-EXP-140422-3,ZECO:0000229,,none,none,,,
ZDB-EXP-140422-4,ZECO:0000102,,none,none,,,
ZDB-EXP-140422-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140423-1,ZECO:0000102,,none,none,,,
ZDB-EXP-140423-2,ZECO:0000102,,none,none,,,
ZDB-EXP-140423-4,ZECO:0000102,,none,none,,,
ZDB-EXP-140423-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140424-11,ZECO:0000102,,none,none,,,
ZDB-EXP-140424-13,ZECO:0000102,,none,none,,,
ZDB-EXP-140424-14,ZECO:0000102,,none,none,,,
ZDB-EXP-140424-2,ZECO:0000102,,none,none,,,
ZDB-EXP-140424-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140424-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140424-8,ZECO:0000102,,none,none,,,
ZDB-EXP-140424-9,ZECO:0000102,,none,none,,,
ZDB-EXP-140428-1,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140512-10,ZECO:0000229,,none,none,,,
ZDB-EXP-140512-11,ZECO:0000106,,none,none,,,
ZDB-EXP-140513-10,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140513-11,ZECO:0000102,CHEBI:28262,none,none,,,
ZDB-EXP-140513-11,ZECO:0000102,,none,none,,,
ZDB-EXP-140513-12,ZECO:0000102,CHEBI:28262,none,none,,,
ZDB-EXP-140513-4,ZECO:0000102,,none,none,,,
ZDB-EXP-140513-5,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-140513-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140513-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140513-8,ZECO:0000102,,none,none,,,
ZDB-EXP-140513-9,ZECO:0000102,,none,none,,,
ZDB-EXP-140513-9,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-140514-11,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140514-12,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140514-13,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140514-14,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140514-15,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140514-16,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140514-17,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-140514-9,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-140521-1,ZECO:0000106,,none,none,,,
ZDB-EXP-140521-3,ZECO:0000106,,none,none,,,
ZDB-EXP-140521-5,ZECO:0000106,,none,none,,,
ZDB-EXP-140521-6,ZECO:0000106,,none,none,,,
ZDB-EXP-140521-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140521-8,ZECO:0000102,,none,none,,,
ZDB-EXP-140522-1,ZECO:0000102,,none,none,,,
ZDB-EXP-140522-2,ZECO:0000102,,none,none,,,
ZDB-EXP-140522-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140522-4,ZECO:0000102,,none,none,,,
ZDB-EXP-140522-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140522-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140523-16,ZECO:0000166,,none,none,,,
ZDB-EXP-140530-1,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-140530-2,ZECO:0000166,,none,none,,,
ZDB-EXP-140530-6,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-140530-7,ZECO:0000102,,none,none,,,
ZDB-EXP-140602-2,ZECO:0000102,,none,none,,,
ZDB-EXP-140603-1,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-140604-1,ZECO:0000166,,none,none,,,
ZDB-EXP-140604-1,ZECO:0000102,CHEBI:41774,none,none,,,
ZDB-EXP-140604-16,ZECO:0000229,,none,none,,,
ZDB-EXP-140604-19,ZECO:0000229,,none,none,,,
ZDB-EXP-140604-20,ZECO:0000229,,none,none,,,
ZDB-EXP-140604-3,ZECO:0000166,,none,none,,,
ZDB-EXP-140604-3,ZECO:0000102,CHEBI:41774,none,none,,,
ZDB-EXP-140604-4,ZECO:0000166,,none,none,,,
ZDB-EXP-140604-4,ZECO:0000102,CHEBI:41774,none,none,,,
ZDB-EXP-140604-5,ZECO:0000166,,none,none,,,
ZDB-EXP-140604-5,ZECO:0000102,CHEBI:41774,none,none,,,
ZDB-EXP-140606-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140606-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140606-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140606-9,ZECO:0000102,,none,none,,,
ZDB-EXP-140609-1,ZECO:0000102,,none,none,,,
ZDB-EXP-140610-1,ZECO:0000102,CHEBI:33229,none,none,,,
ZDB-EXP-140611-1,ZECO:0000166,,none,none,,,
ZDB-EXP-140612-1,ZECO:0000102,CHEBI:44616,none,none,,,
ZDB-EXP-140613-1,ZECO:0000166,,none,none,,,
ZDB-EXP-140613-3,ZECO:0000166,,none,none,,,
ZDB-EXP-140613-3,ZECO:0000208,,none,none,,,
ZDB-EXP-140613-4,ZECO:0000102,,none,none,,,
ZDB-EXP-140613-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140613-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140613-7,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-140613-8,ZECO:0000102,,none,none,,,
ZDB-EXP-140623-5,ZECO:0000102,,none,none,,,
ZDB-EXP-140623-6,ZECO:0000102,,none,none,,,
ZDB-EXP-140624-10,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-11,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-12,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-16,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-17,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-21,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-22,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-24,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-26,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-28,ZECO:0000229,,none,none,,,
ZDB-EXP-140624-3,ZECO:0000102,,none,none,,,
ZDB-EXP-140624-31,ZECO:0000166,,none,none,,,
ZDB-EXP-140624-4,ZECO:0000102,CHEBI:86195,none,none,,,
