genox_zdb_id,genox_exp_zdb_id,genox_is_standard,genox_is_std_or_generic_control,genox_fish_zdb_id
ZDB-GENOX-131212-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15064
ZDB-GENOX-131212-10,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10508
ZDB-GENOX-131212-11,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22334
ZDB-GENOX-131212-12,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1444
ZDB-GENOX-131212-13,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27775
ZDB-GENOX-131212-15,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14189
ZDB-GENOX-131212-16,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21419
ZDB-GENOX-131212-17,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6848
ZDB-GENOX-131212-18,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11428
ZDB-GENOX-131212-19,ZDB-EXP-131212-5,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-131212-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15063
ZDB-GENOX-131212-20,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-6661
ZDB-GENOX-131212-21,ZDB-EXP-131212-5,f,f,ZDB-FISH-150901-6661
ZDB-GENOX-131212-22,ZDB-EXP-131212-6,f,f,ZDB-FISH-150901-6661
ZDB-GENOX-131212-23,ZDB-EXP-131212-5,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-131212-3,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1442
ZDB-GENOX-131212-4,ZDB-EXP-131212-1,f,f,ZDB-FISH-150901-1442
ZDB-GENOX-131212-5,ZDB-EXP-131212-1,f,f,ZDB-FISH-150901-15063
ZDB-GENOX-131212-6,ZDB-EXP-110413-11,t,t,ZDB-FISH-150901-13801
ZDB-GENOX-131212-7,ZDB-EXP-131212-2,t,t,ZDB-FISH-150901-21961
ZDB-GENOX-131212-8,ZDB-EXP-131212-3,t,t,ZDB-FISH-150901-10136
ZDB-GENOX-131212-9,ZDB-EXP-131212-4,t,t,ZDB-FISH-150901-29199
ZDB-GENOX-131213-10,ZDB-EXP-131213-11,f,f,ZDB-FISH-150901-5952
ZDB-GENOX-131213-2,ZDB-EXP-131213-6,f,f,ZDB-FISH-150901-13774
ZDB-GENOX-131213-3,ZDB-EXP-131213-7,f,f,ZDB-FISH-150901-16349
ZDB-GENOX-131213-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22215
ZDB-GENOX-131213-5,ZDB-EXP-131213-8,f,f,ZDB-FISH-150901-22215
ZDB-GENOX-131213-6,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28672
ZDB-GENOX-131213-7,ZDB-EXP-131213-8,f,f,ZDB-FISH-150901-28672
ZDB-GENOX-131213-8,ZDB-EXP-131213-9,t,t,ZDB-FISH-150901-1057
ZDB-GENOX-131213-9,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5952
ZDB-GENOX-131216-1,ZDB-EXP-131213-11,f,f,ZDB-FISH-150901-6628
ZDB-GENOX-131216-10,ZDB-EXP-131213-14,t,t,ZDB-FISH-150901-12885
ZDB-GENOX-131216-11,ZDB-EXP-131213-15,t,t,ZDB-FISH-150901-25574
ZDB-GENOX-131216-12,ZDB-EXP-131213-16,t,t,ZDB-FISH-150901-6477
ZDB-GENOX-131216-13,ZDB-EXP-131213-17,f,f,ZDB-FISH-150901-6477
ZDB-GENOX-131216-14,ZDB-EXP-131216-4,f,f,ZDB-FISH-150901-11923
ZDB-GENOX-131216-15,ZDB-EXP-131216-3,t,t,ZDB-FISH-150901-11923
ZDB-GENOX-131216-16,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-7792
ZDB-GENOX-131216-17,ZDB-EXP-131213-11,f,f,ZDB-FISH-150901-7792
ZDB-GENOX-131216-18,ZDB-EXP-131216-4,f,f,ZDB-FISH-150901-3269
ZDB-GENOX-131216-19,ZDB-EXP-131216-3,t,t,ZDB-FISH-150901-3269
ZDB-GENOX-131216-2,ZDB-EXP-131213-11,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-131216-3,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4205
ZDB-GENOX-131216-4,ZDB-EXP-131213-11,f,f,ZDB-FISH-150901-4205
ZDB-GENOX-131216-5,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-520
ZDB-GENOX-131216-6,ZDB-EXP-131216-1,t,t,ZDB-FISH-150901-606
ZDB-GENOX-131216-7,ZDB-EXP-131216-2,t,t,ZDB-FISH-150901-6942
ZDB-GENOX-131216-8,ZDB-EXP-131216-3,t,t,ZDB-FISH-150901-6708
ZDB-GENOX-131216-9,ZDB-EXP-131213-12,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-131217-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8689
ZDB-GENOX-131217-10,ZDB-EXP-131217-4,t,t,ZDB-FISH-150901-16845
ZDB-GENOX-131217-11,ZDB-EXP-131217-5,f,f,ZDB-FISH-150901-16845
ZDB-GENOX-131217-12,ZDB-EXP-131217-7,f,f,ZDB-FISH-150901-17554
ZDB-GENOX-131217-13,ZDB-EXP-131217-4,t,t,ZDB-FISH-150901-12778
ZDB-GENOX-131217-14,ZDB-EXP-131217-5,f,f,ZDB-FISH-150901-12778
ZDB-GENOX-131217-15,ZDB-EXP-131217-6,t,t,ZDB-FISH-150901-11049
ZDB-GENOX-131217-16,ZDB-EXP-131217-7,f,f,ZDB-FISH-150901-11049
ZDB-GENOX-131217-2,ZDB-EXP-131213-11,f,f,ZDB-FISH-150901-8689
ZDB-GENOX-131217-3,ZDB-EXP-131213-13,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-131217-4,ZDB-EXP-131217-1,f,f,ZDB-FISH-150901-12885
ZDB-GENOX-131217-5,ZDB-EXP-131217-2,t,t,ZDB-FISH-150901-523
ZDB-GENOX-131217-6,ZDB-EXP-131217-3,f,f,ZDB-FISH-150901-523
ZDB-GENOX-131217-7,ZDB-EXP-131217-2,t,t,ZDB-FISH-150901-26612
ZDB-GENOX-131217-9,ZDB-EXP-131217-3,f,f,ZDB-FISH-150901-22877
ZDB-GENOX-131218-1,ZDB-EXP-131218-1,t,t,ZDB-FISH-150901-20128
ZDB-GENOX-131218-10,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11433
ZDB-GENOX-131218-11,ZDB-EXP-131218-7,t,t,ZDB-FISH-150901-23098
ZDB-GENOX-131218-12,ZDB-EXP-131213-12,f,f,ZDB-FISH-150901-17474
ZDB-GENOX-131218-13,ZDB-EXP-131213-16,t,t,ZDB-FISH-150901-12042
ZDB-GENOX-131218-14,ZDB-EXP-131213-17,f,f,ZDB-FISH-150901-12042
ZDB-GENOX-131218-15,ZDB-EXP-131218-7,t,t,ZDB-FISH-150901-27267
ZDB-GENOX-131218-16,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5074
ZDB-GENOX-131218-17,ZDB-EXP-131218-9,t,t,ZDB-FISH-150901-1309
ZDB-GENOX-131218-18,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21428
ZDB-GENOX-131218-19,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9594
ZDB-GENOX-131218-2,ZDB-EXP-131218-2,t,t,ZDB-FISH-150901-21041
ZDB-GENOX-131218-20,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16844
ZDB-GENOX-131218-21,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14196
ZDB-GENOX-131218-22,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21427
ZDB-GENOX-131218-23,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11434
ZDB-GENOX-131218-24,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5951
ZDB-GENOX-131218-25,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15943
ZDB-GENOX-131218-26,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23252
ZDB-GENOX-131218-27,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6853
ZDB-GENOX-131218-28,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12349
ZDB-GENOX-131218-29,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-522
ZDB-GENOX-131218-3,ZDB-EXP-131218-3,t,t,ZDB-FISH-150901-5591
ZDB-GENOX-131218-30,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15065
ZDB-GENOX-131218-4,ZDB-EXP-131218-4,t,t,ZDB-FISH-150901-9216
ZDB-GENOX-131218-5,ZDB-EXP-131218-5,t,t,ZDB-FISH-150901-15583
ZDB-GENOX-131218-6,ZDB-EXP-131122-20,f,f,ZDB-FISH-150901-29576
ZDB-GENOX-131218-7,ZDB-EXP-131218-6,t,t,ZDB-FISH-150901-23645
ZDB-GENOX-131218-8,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29576
ZDB-GENOX-131218-9,ZDB-EXP-131122-17,t,t,ZDB-FISH-150901-7790
ZDB-GENOX-131219-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14197
ZDB-GENOX-131219-11,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25935
ZDB-GENOX-131219-12,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5073
ZDB-GENOX-131219-13,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19585
ZDB-GENOX-131219-14,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26836
ZDB-GENOX-131219-15,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15942
ZDB-GENOX-131219-16,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18680
ZDB-GENOX-131219-17,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10513
ZDB-GENOX-131219-18,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1436
ZDB-GENOX-131219-19,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24188
ZDB-GENOX-131219-2,ZDB-EXP-131219-1,t,t,ZDB-FISH-150901-2894
ZDB-GENOX-131219-20,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-29576
ZDB-GENOX-131219-21,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1443
ZDB-GENOX-131219-22,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11435
ZDB-GENOX-131219-23,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25934
ZDB-GENOX-131219-24,ZDB-EXP-131219-6,t,t,ZDB-FISH-150901-5755
ZDB-GENOX-131219-25,ZDB-EXP-131219-8,f,f,ZDB-FISH-150901-2166
ZDB-GENOX-131219-26,ZDB-EXP-131219-8,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-131219-27,ZDB-EXP-131219-9,t,t,ZDB-FISH-150901-23397
ZDB-GENOX-131219-28,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7794
ZDB-GENOX-131219-29,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2359
ZDB-GENOX-131219-3,ZDB-EXP-131219-2,t,t,ZDB-FISH-150901-23793
ZDB-GENOX-131219-30,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12351
ZDB-GENOX-131219-4,ZDB-EXP-131219-2,t,t,ZDB-FISH-150901-28671
ZDB-GENOX-131219-5,ZDB-EXP-131219-3,t,t,ZDB-FISH-150901-19208
ZDB-GENOX-131219-6,ZDB-EXP-131219-4,t,t,ZDB-FISH-150901-24187
ZDB-GENOX-131219-7,ZDB-EXP-131122-18,t,t,ZDB-FISH-150901-1607
ZDB-GENOX-131219-8,ZDB-EXP-131219-5,t,t,ZDB-FISH-150901-1058
ZDB-GENOX-131219-9,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27773
ZDB-GENOX-131220-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9593
ZDB-GENOX-131220-10,ZDB-EXP-131220-6,f,f,ZDB-FISH-150901-4195
ZDB-GENOX-131220-11,ZDB-EXP-131220-7,f,f,ZDB-FISH-150901-4195
ZDB-GENOX-131220-12,ZDB-EXP-131220-6,f,f,ZDB-FISH-150901-25048
ZDB-GENOX-131220-13,ZDB-EXP-131220-5,f,f,ZDB-FISH-150901-25048
ZDB-GENOX-131220-14,ZDB-EXP-131220-4,f,f,ZDB-FISH-150901-25048
ZDB-GENOX-131220-15,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-9467
ZDB-GENOX-131220-16,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7795
ZDB-GENOX-131220-17,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25933
ZDB-GENOX-131220-18,ZDB-EXP-131220-9,t,t,ZDB-FISH-150901-16469
ZDB-GENOX-131220-19,ZDB-EXP-131220-8,t,t,ZDB-FISH-150901-26461
ZDB-GENOX-131220-2,ZDB-EXP-131220-1,t,t,ZDB-FISH-150901-14636
ZDB-GENOX-131220-20,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17787
ZDB-GENOX-131220-21,ZDB-EXP-131220-10,t,t,ZDB-FISH-150901-7975
ZDB-GENOX-131220-22,ZDB-EXP-131220-11,t,t,ZDB-FISH-150901-11050
ZDB-GENOX-131220-23,ZDB-EXP-131220-12,t,t,ZDB-FISH-150901-28313
ZDB-GENOX-131220-24,ZDB-EXP-131220-13,t,t,ZDB-FISH-150901-1978
ZDB-GENOX-131220-25,ZDB-EXP-131220-13,t,t,ZDB-FISH-150901-29557
ZDB-GENOX-131220-27,ZDB-EXP-131220-14,t,t,ZDB-FISH-150901-15921
ZDB-GENOX-131220-28,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25057
ZDB-GENOX-131220-3,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-521
ZDB-GENOX-131220-4,ZDB-EXP-131220-5,f,f,ZDB-FISH-150901-1435
ZDB-GENOX-131220-5,ZDB-EXP-131220-4,f,f,ZDB-FISH-150901-1435
ZDB-GENOX-131220-6,ZDB-EXP-131220-3,f,f,ZDB-FISH-150901-1435
ZDB-GENOX-131220-7,ZDB-EXP-131220-4,f,f,ZDB-FISH-150901-4195
ZDB-GENOX-131220-8,ZDB-EXP-131220-2,t,t,ZDB-FISH-150901-24338
ZDB-GENOX-131220-9,ZDB-EXP-131220-5,f,f,ZDB-FISH-150901-4195
ZDB-GENOX-131223-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10516
ZDB-GENOX-131223-10,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24190
ZDB-GENOX-131223-11,ZDB-EXP-131223-1,t,t,ZDB-FISH-150901-16846
ZDB-GENOX-131223-12,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16706
ZDB-GENOX-131223-13,ZDB-EXP-131223-2,t,t,ZDB-FISH-150901-21042
ZDB-GENOX-131223-14,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9529
ZDB-GENOX-131223-15,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5888
ZDB-GENOX-131223-16,ZDB-EXP-131223-3,t,t,ZDB-FISH-150901-7381
ZDB-GENOX-131223-17,ZDB-EXP-131223-4,t,t,ZDB-FISH-150901-23748
ZDB-GENOX-131223-18,ZDB-EXP-131223-5,t,t,ZDB-FISH-150901-1018
ZDB-GENOX-131223-19,ZDB-EXP-131223-6,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-131223-2,ZDB-EXP-131223-1,t,t,ZDB-FISH-150901-13725
ZDB-GENOX-131223-20,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2309
ZDB-GENOX-131223-21,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17744
ZDB-GENOX-131223-22,ZDB-EXP-131223-7,f,f,ZDB-FISH-150901-17744
ZDB-GENOX-131223-23,ZDB-EXP-131223-9,f,f,ZDB-FISH-150901-23777
ZDB-GENOX-131223-25,ZDB-EXP-131223-7,f,f,ZDB-FISH-150901-29415
ZDB-GENOX-131223-26,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22339
ZDB-GENOX-131223-27,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2356
ZDB-GENOX-131223-3,ZDB-EXP-131223-1,t,t,ZDB-FISH-150901-27779
ZDB-GENOX-131223-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15067
ZDB-GENOX-131223-5,ZDB-EXP-131223-1,t,t,ZDB-FISH-150901-10514
ZDB-GENOX-131223-6,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15944
ZDB-GENOX-131223-7,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2360
ZDB-GENOX-131223-8,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14198
ZDB-GENOX-131223-9,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22155
ZDB-GENOX-131224-1,ZDB-EXP-131224-1,t,t,ZDB-FISH-150901-24684
ZDB-GENOX-131224-2,ZDB-EXP-131224-2,t,t,ZDB-FISH-150901-7412
ZDB-GENOX-131224-3,ZDB-EXP-131224-3,t,t,ZDB-FISH-150901-3810
ZDB-GENOX-131226-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28639
ZDB-GENOX-131226-10,ZDB-EXP-131226-4,f,f,ZDB-FISH-150901-3241
ZDB-GENOX-131226-11,ZDB-EXP-131226-5,f,f,ZDB-FISH-150901-3241
ZDB-GENOX-131226-12,ZDB-EXP-131226-6,f,f,ZDB-FISH-150901-1406
ZDB-GENOX-131226-13,ZDB-EXP-131226-7,f,f,ZDB-FISH-150901-1406
ZDB-GENOX-131226-14,ZDB-EXP-131226-8,t,t,ZDB-FISH-150901-12886
ZDB-GENOX-131226-15,ZDB-EXP-131226-8,t,t,ZDB-FISH-150901-8229
ZDB-GENOX-131226-16,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4157
ZDB-GENOX-131226-2,ZDB-EXP-131226-1,t,t,ZDB-FISH-150901-29200
ZDB-GENOX-131226-3,ZDB-EXP-131226-1,t,t,ZDB-FISH-150901-14159
ZDB-GENOX-131226-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13233
ZDB-GENOX-131226-5,ZDB-EXP-131226-1,t,t,ZDB-FISH-150901-15029
ZDB-GENOX-131226-6,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3241
ZDB-GENOX-131226-7,ZDB-EXP-131226-1,t,t,ZDB-FISH-150901-1406
ZDB-GENOX-131226-8,ZDB-EXP-131226-3,t,t,ZDB-FISH-150901-1059
ZDB-GENOX-131226-9,ZDB-EXP-131226-2,t,t,ZDB-FISH-150901-1892
ZDB-GENOX-131227-1,ZDB-EXP-131226-12,t,t,ZDB-FISH-150901-7512
ZDB-GENOX-131227-10,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15945
ZDB-GENOX-131227-11,ZDB-EXP-131227-3,t,t,ZDB-FISH-150901-3683
ZDB-GENOX-131227-12,ZDB-EXP-131227-5,f,f,ZDB-FISH-150901-3251
ZDB-GENOX-131227-16,ZDB-EXP-131227-5,f,f,ZDB-FISH-150901-13243
ZDB-GENOX-131227-17,ZDB-EXP-131227-5,f,f,ZDB-FISH-150901-27753
ZDB-GENOX-131227-18,ZDB-EXP-131227-7,t,t,ZDB-FISH-150901-24682
ZDB-GENOX-131227-19,ZDB-EXP-131227-6,t,t,ZDB-FISH-150901-3709
ZDB-GENOX-131227-2,ZDB-EXP-131226-12,t,t,ZDB-FISH-150901-3080
ZDB-GENOX-131227-3,ZDB-EXP-131226-12,t,t,ZDB-FISH-150901-25575
ZDB-GENOX-131227-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9597
ZDB-GENOX-131227-5,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18560
ZDB-GENOX-131227-6,ZDB-EXP-131227-1,t,t,ZDB-FISH-150901-12221
ZDB-GENOX-131227-7,ZDB-EXP-131227-2,t,t,ZDB-FISH-150901-9217
ZDB-GENOX-131227-8,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4207
ZDB-GENOX-131227-9,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14156
ZDB-GENOX-131230-1,ZDB-EXP-131230-1,t,t,ZDB-FISH-150901-10133
ZDB-GENOX-131230-10,ZDB-EXP-131230-12,t,t,ZDB-FISH-150901-11970
ZDB-GENOX-131230-11,ZDB-EXP-131230-13,t,t,ZDB-FISH-150901-13802
ZDB-GENOX-131230-12,ZDB-EXP-131230-14,t,t,ZDB-FISH-150901-22878
ZDB-GENOX-131230-13,ZDB-EXP-131230-15,t,t,ZDB-FISH-150901-8330
ZDB-GENOX-131230-14,ZDB-EXP-131230-16,t,t,ZDB-FISH-150901-21962
ZDB-GENOX-131230-15,ZDB-EXP-131230-17,t,t,ZDB-FISH-150901-11866
ZDB-GENOX-131230-16,ZDB-EXP-131230-18,t,t,ZDB-FISH-150901-23794
ZDB-GENOX-131230-17,ZDB-EXP-131230-19,t,t,ZDB-FISH-150901-145
ZDB-GENOX-131230-18,ZDB-EXP-131230-20,t,t,ZDB-FISH-150901-17404
ZDB-GENOX-131230-19,ZDB-EXP-131230-21,t,t,ZDB-FISH-150901-22946
ZDB-GENOX-131230-2,ZDB-EXP-131230-2,t,t,ZDB-FISH-150901-11966
ZDB-GENOX-131230-20,ZDB-EXP-131230-23,t,t,ZDB-FISH-150901-19209
ZDB-GENOX-131230-21,ZDB-EXP-131230-22,t,t,ZDB-FISH-150901-10137
ZDB-GENOX-131230-3,ZDB-EXP-131230-3,t,t,ZDB-FISH-150901-5588
ZDB-GENOX-131230-4,ZDB-EXP-131230-4,t,t,ZDB-FISH-150901-141
ZDB-GENOX-131230-5,ZDB-EXP-131230-5,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-131230-6,ZDB-EXP-131230-6,t,t,ZDB-FISH-150901-5592
ZDB-GENOX-131230-7,ZDB-EXP-131230-7,t,t,ZDB-FISH-150901-6478
ZDB-GENOX-131230-8,ZDB-EXP-131230-8,t,t,ZDB-FISH-150901-3811
ZDB-GENOX-131230-9,ZDB-EXP-131230-11,t,t,ZDB-FISH-150901-20129
ZDB-GENOX-131231-1,ZDB-EXP-131231-1,t,t,ZDB-FISH-150901-4614
ZDB-GENOX-131231-2,ZDB-EXP-131231-2,t,t,ZDB-FISH-150901-1921
ZDB-GENOX-131231-3,ZDB-EXP-131231-3,t,t,ZDB-FISH-150901-13803
ZDB-GENOX-131231-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1335
ZDB-GENOX-131231-6,ZDB-EXP-131231-5,f,f,ZDB-FISH-150901-1335
ZDB-GENOX-140102-1,ZDB-EXP-140102-1,t,t,ZDB-FISH-150901-19136
ZDB-GENOX-140102-10,ZDB-EXP-131223-2,t,t,ZDB-FISH-150901-24778
ZDB-GENOX-140102-11,ZDB-EXP-140102-17,f,f,ZDB-FISH-150901-3654
ZDB-GENOX-140102-12,ZDB-EXP-140102-18,t,t,ZDB-FISH-150901-20923
ZDB-GENOX-140102-13,ZDB-EXP-140102-19,t,t,ZDB-FISH-150901-18221
ZDB-GENOX-140102-14,ZDB-EXP-140102-29,t,t,ZDB-FISH-150901-3662
ZDB-GENOX-140102-15,ZDB-EXP-140102-31,t,t,ZDB-FISH-150901-13654
ZDB-GENOX-140102-16,ZDB-EXP-140102-30,t,t,ZDB-FISH-150901-21842
ZDB-GENOX-140102-17,ZDB-EXP-140102-21,f,f,ZDB-FISH-150901-18221
ZDB-GENOX-140102-18,ZDB-EXP-140102-20,f,f,ZDB-FISH-150901-20923
ZDB-GENOX-140102-19,ZDB-EXP-140102-33,f,f,ZDB-FISH-150901-21842
ZDB-GENOX-140102-2,ZDB-EXP-140102-9,t,t,ZDB-FISH-150901-29201
ZDB-GENOX-140102-20,ZDB-EXP-140102-32,f,f,ZDB-FISH-150901-3662
ZDB-GENOX-140102-21,ZDB-EXP-140102-34,f,f,ZDB-FISH-150901-13654
ZDB-GENOX-140102-22,ZDB-EXP-140102-24,t,t,ZDB-FISH-150901-14606
ZDB-GENOX-140102-23,ZDB-EXP-140102-22,t,t,ZDB-FISH-150901-24591
ZDB-GENOX-140102-24,ZDB-EXP-140102-23,t,t,ZDB-FISH-150901-1859
ZDB-GENOX-140102-25,ZDB-EXP-140102-16,t,t,ZDB-FISH-150901-25058
ZDB-GENOX-140102-26,ZDB-EXP-140102-16,t,t,ZDB-FISH-150901-20507
ZDB-GENOX-140102-27,ZDB-EXP-140102-16,t,t,ZDB-FISH-150901-16470
ZDB-GENOX-140102-28,ZDB-EXP-140102-35,f,f,ZDB-FISH-150901-3654
ZDB-GENOX-140102-29,ZDB-EXP-140102-36,f,f,ZDB-FISH-150901-20923
ZDB-GENOX-140102-3,ZDB-EXP-140102-7,t,t,ZDB-FISH-150901-26462
ZDB-GENOX-140102-30,ZDB-EXP-140102-37,f,f,ZDB-FISH-150901-18221
ZDB-GENOX-140102-31,ZDB-EXP-140102-38,f,f,ZDB-FISH-150901-24591
ZDB-GENOX-140102-32,ZDB-EXP-140102-28,t,t,ZDB-FISH-150901-8224
ZDB-GENOX-140102-33,ZDB-EXP-140102-41,t,t,ZDB-FISH-150901-23646
ZDB-GENOX-140102-34,ZDB-EXP-140102-40,t,t,ZDB-FISH-150901-11851
ZDB-GENOX-140102-35,ZDB-EXP-140102-39,t,t,ZDB-FISH-150901-21843
ZDB-GENOX-140102-36,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-26803
ZDB-GENOX-140102-37,ZDB-EXP-140102-18,t,t,ZDB-FISH-150901-12305
ZDB-GENOX-140102-38,ZDB-EXP-140102-19,t,t,ZDB-FISH-150901-4163
ZDB-GENOX-140102-39,ZDB-EXP-140102-22,t,t,ZDB-FISH-150901-25894
ZDB-GENOX-140102-4,ZDB-EXP-131218-10,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-140102-40,ZDB-EXP-140102-44,f,f,ZDB-FISH-150901-3654
ZDB-GENOX-140102-41,ZDB-EXP-140102-45,f,f,ZDB-FISH-150901-18221
ZDB-GENOX-140102-42,ZDB-EXP-140102-42,f,f,ZDB-FISH-150901-8224
ZDB-GENOX-140102-43,ZDB-EXP-140102-43,f,f,ZDB-FISH-150901-11851
ZDB-GENOX-140102-44,ZDB-EXP-140102-17,f,f,ZDB-FISH-150901-26803
ZDB-GENOX-140102-45,ZDB-EXP-140102-21,f,f,ZDB-FISH-150901-4163
ZDB-GENOX-140102-46,ZDB-EXP-140102-47,t,t,ZDB-FISH-150901-12037
ZDB-GENOX-140102-47,ZDB-EXP-140102-46,t,t,ZDB-FISH-150901-22426
ZDB-GENOX-140102-5,ZDB-EXP-131218-10,f,f,ZDB-FISH-150901-7794
ZDB-GENOX-140102-6,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-7794
ZDB-GENOX-140102-7,ZDB-EXP-140102-14,t,t,ZDB-FISH-150901-26537
ZDB-GENOX-140102-8,ZDB-EXP-140102-15,t,t,ZDB-FISH-150901-23874
ZDB-GENOX-140102-9,ZDB-EXP-131223-2,t,t,ZDB-FISH-150901-6768
ZDB-GENOX-140103-1,ZDB-EXP-140102-46,t,t,ZDB-FISH-150901-23737
ZDB-GENOX-140103-10,ZDB-EXP-140103-7,t,t,ZDB-FISH-150901-25637
ZDB-GENOX-140103-11,ZDB-EXP-140103-8,t,t,ZDB-FISH-150901-19277
ZDB-GENOX-140103-12,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26690
ZDB-GENOX-140103-2,ZDB-EXP-140103-1,t,t,ZDB-FISH-150901-21521
