expid,cdtid,zecoid,aotermid,chebiTermId,otherTermId,cctermid
ZDB-EXP-060426-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-060509-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-060518-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-060518-2,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-060518-3,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-060519-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:35212,
ZDB-EXP-060519-2,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-060520-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:35222,
ZDB-EXP-060520-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-060522-1,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060522-2,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060522-3,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060522-4,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060522-5,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060522-6,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060522-7,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-060524-3,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-060531-1,ZDB-CDT-050127-22,ZECO:0000102,none,none,CHEBI:9495,
ZDB-EXP-060609-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-060610-4,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-060610-5,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-060610-6,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-060610-7,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-060614-1,ZDB-CDT-050127-32,ZECO:0000237,none,none,,
ZDB-EXP-060614-2,ZDB-CDT-050127-24,ZECO:0000237,none,none,CHEBI:23888,
ZDB-EXP-060615-2,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060619-1,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060619-2,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:17263,
ZDB-EXP-060619-3,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-060619-4,ZDB-CDT-050127-14,ZECO:0000102,none,none,CHEBI:4903,
ZDB-EXP-060619-5,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-060619-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:28088,
ZDB-EXP-060620-2,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-060620-3,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-060621-1,ZDB-CDT-050823-1,ZECO:0000106,none,none,216594,
ZDB-EXP-060621-2,ZDB-CDT-050823-1,ZECO:0000106,none,none,1131442,
ZDB-EXP-060623-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-060626-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-060627-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:32497,
ZDB-EXP-060627-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:32497,
ZDB-EXP-060627-14,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-060627-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-060628-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-060628-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-060628-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-060629-1,ZDB-CDT-050823-3,ZECO:0000102,none,none,,
ZDB-EXP-060706-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:48607,
ZDB-EXP-060706-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:33216,
ZDB-EXP-060706-8,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-060706-9,ZDB-CDT-050127-14,ZECO:0000102,none,none,CHEBI:4903,
ZDB-EXP-060708-1,ZDB-CDT-050127-12,ZECO:0000102,none,none,CHEBI:35456,
ZDB-EXP-060719-1,ZDB-CDT-050127-27,ZECO:0000148,none,none,,
ZDB-EXP-060719-10,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-11,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-12,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-13,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-14,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-15,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-16,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-17,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-18,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-19,ZDB-CDT-050127-17,ZECO:0000102,none,none,CHEBI:28119,
ZDB-EXP-060719-2,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060719-21,ZDB-CDT-050127-17,ZECO:0000102,none,none,CHEBI:28119,
ZDB-EXP-060719-22,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-060719-23,ZDB-CDT-050127-27,ZECO:0000148,none,none,,
ZDB-EXP-060719-25,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0001058,
ZDB-EXP-060719-3,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-060719-4,ZDB-CDT-050127-27,ZECO:0000148,none,none,,
ZDB-EXP-060719-5,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-6,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-7,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-8,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060719-9,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060720-1,ZDB-CDT-050127-24,ZECO:0000238,none,none,CHEBI:472805,
ZDB-EXP-060721-1,ZDB-CDT-050127-20,ZECO:0000102,none,none,,
ZDB-EXP-060721-1,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060721-2,ZDB-CDT-050127-20,ZECO:0000102,none,none,,
ZDB-EXP-060721-2,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060721-3,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060721-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-060721-4,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-060721-4,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060721-4,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-060721-5,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-060721-5,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060721-6,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-060721-7,ZDB-CDT-050127-12,ZECO:0000102,none,none,CHEBI:35456,
ZDB-EXP-060721-8,ZDB-CDT-050127-12,ZECO:0000102,none,none,CHEBI:35456,
ZDB-EXP-060724-1,ZDB-CDT-050823-2,ZECO:0000110,none,none,11287,
ZDB-EXP-060724-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:90623,
ZDB-EXP-060724-2,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-060724-3,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-060731-2,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-060815-2,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-060817-5,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-060817-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91087,
ZDB-EXP-060817-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-060818-2,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-060821-1,ZDB-CDT-050823-4,ZECO:0000168,none,none,ZFA:0000100,
ZDB-EXP-060821-2,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-060821-3,ZDB-CDT-050823-4,ZECO:0000168,none,none,ZFA:0000100,
ZDB-EXP-060821-3,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-060822-5,ZDB-CDT-050127-20,ZECO:0000102,none,none,,
ZDB-EXP-060822-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:34795,
ZDB-EXP-060825-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-060825-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-060825-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-060830-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-060831-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-060831-1,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060905-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:90739,
ZDB-EXP-060905-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:90739,
ZDB-EXP-060905-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:90739,
ZDB-EXP-060905-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:90739,
ZDB-EXP-060905-6,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-060905-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:90739,
ZDB-EXP-060914-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-060914-4,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-060914-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-060914-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-060915-1,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060915-2,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-060918-2,ZDB-CDT-050127-19,ZECO:0000102,none,none,CHEBI:29865,
ZDB-EXP-060918-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:48080,
ZDB-EXP-060918-7,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-060919-5,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-060919-6,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-060922-1,ZDB-CDT-050127-8,ZECO:0000102,none,none,CHEBI:46261,
ZDB-EXP-060926-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-060928-2,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-060928-3,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-060929-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-060929-3,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-060929-5,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-061002-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-061004-4,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-061009-4,ZDB-CDT-050127-21,ZECO:0000102,none,none,,
ZDB-EXP-061009-5,ZDB-CDT-050127-21,ZECO:0000102,none,none,,
ZDB-EXP-061012-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-061012-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-061012-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-061024-1,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-061024-2,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:131190,
ZDB-EXP-061024-3,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-061024-3,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:31638,
ZDB-EXP-061101-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-061108-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-061108-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-061108-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-061108-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-061108-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-061109-1,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-061109-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061109-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061109-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061109-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061109-7,ZDB-CDT-050127-32,ZECO:0000238,none,none,CHEBI:91108,
ZDB-EXP-061109-8,ZDB-CDT-050127-32,ZECO:0000238,none,none,CHEBI:91108,
ZDB-EXP-061109-9,ZDB-CDT-050127-32,ZECO:0000238,none,none,CHEBI:91108,
ZDB-EXP-061110-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061110-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061110-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061110-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061110-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061110-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061110-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-061114-2,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-061115-1,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-061115-2,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-061115-3,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-061128-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-061129-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-061129-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-061130-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:52007,
ZDB-EXP-061207-2,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-061207-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:45616,
ZDB-EXP-061208-6,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-061211-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061211-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061212-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-061213-14,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:50914,
ZDB-EXP-061213-15,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:92211,
ZDB-EXP-061213-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061213-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061213-6,ZDB-CDT-061214-1,ZECO:0000102,none,none,CHEBI:83060,
ZDB-EXP-061213-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91222,
ZDB-EXP-061214-10,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-061214-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061214-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061214-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061214-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061214-6,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-061214-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061214-7,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-061214-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061214-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061214-9,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-061214-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-061215-1,ZDB-CDT-050127-22,ZECO:0000102,none,none,CHEBI:25944,
ZDB-EXP-061215-10,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-061215-2,ZDB-CDT-050127-21,ZECO:0000102,none,none,CHEBI:23414,
ZDB-EXP-061215-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91222,
ZDB-EXP-061215-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91222,
ZDB-EXP-061215-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:81494,
ZDB-EXP-061215-4,ZDB-CDT-061214-1,ZECO:0000102,none,none,CHEBI:83060,
ZDB-EXP-061215-4,ZDB-CDT-050127-21,ZECO:0000102,none,none,CHEBI:23414,
ZDB-EXP-061215-5,ZDB-CDT-061214-1,ZECO:0000102,none,none,CHEBI:83060,
ZDB-EXP-061215-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-061215-6,ZDB-CDT-050127-21,ZECO:0000102,none,none,CHEBI:23414,
ZDB-EXP-061215-6,ZDB-CDT-050127-22,ZECO:0000102,none,none,CHEBI:25944,
ZDB-EXP-061215-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:81494,
ZDB-EXP-061215-7,ZDB-CDT-050127-22,ZECO:0000102,none,none,CHEBI:25944,
ZDB-EXP-061218-2,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-061227-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:73558,
ZDB-EXP-061228-4,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-070102-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-070102-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-070111-1,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-070111-4,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-070111-5,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-070111-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-070118-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-070119-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:4480,
ZDB-EXP-070122-1,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-070123-1,ZDB-CDT-050127-14,ZECO:0000102,none,none,CHEBI:4903,
ZDB-EXP-070123-3,ZDB-CDT-050823-5,ZECO:0000108,none,none,,
ZDB-EXP-070123-4,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-070123-4,ZDB-CDT-050823-5,ZECO:0000108,none,none,,
ZDB-EXP-070124-1,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-070129-1,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-070129-3,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-070129-4,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-070131-1,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0005061,
ZDB-EXP-070131-2,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0005061,
ZDB-EXP-070131-3,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0005061,
ZDB-EXP-070131-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-070131-4,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0005061,
ZDB-EXP-070205-1,ZDB-CDT-050127-31,ZECO:0000154,none,none,,
ZDB-EXP-070205-2,ZDB-CDT-050127-31,ZECO:0000154,none,none,,
ZDB-EXP-070206-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-070207-1,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-070214-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-070214-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-070222-1,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:4903,
ZDB-EXP-070222-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:27563,
ZDB-EXP-070226-10,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-070226-11,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-070226-11,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-070226-15,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-070226-16,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-070226-9,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-070227-3,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-070228-5,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0001058,
ZDB-EXP-070302-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-070307-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-070307-2,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-070312-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:51137,
ZDB-EXP-070314-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:17336,
ZDB-EXP-070314-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:17898,
ZDB-EXP-070314-3,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-070314-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:80656,
ZDB-EXP-070315-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-070320-1,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-070321-1,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-070321-4,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-070326-1,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-070327-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-070402-1,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:51348,
ZDB-EXP-070402-2,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:51348,
ZDB-EXP-070402-3,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:39106,
ZDB-EXP-070402-4,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:39106,
ZDB-EXP-070403-1,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:39106,
ZDB-EXP-070403-2,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-070403-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-070403-4,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-070405-1,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0000123,
ZDB-EXP-070406-1,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-070410-8,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-070410-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86194,
ZDB-EXP-070411-1,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:51687,
ZDB-EXP-070411-11,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-070411-2,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:51348,
ZDB-EXP-070411-3,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:32600,
ZDB-EXP-070411-4,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:51687,
ZDB-EXP-070411-5,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:51348,
ZDB-EXP-070411-7,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-070411-8,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-070412-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-070412-6,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:101854,
