GAF Load Error Summary
============================================================
Total errors: 198,120
Unique error categories: 963

Error Counts by Category
------------------------------------------------------------
  187,923  Duplicate annotation entry
       3  Cannot add root-term annotation GO:0008150 for marker 'tmem35a' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'tmem43' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'ttc1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'wbp1lb' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'zgc:173693' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'zgc:174623' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'znf1032' as there are already non-root term annotations existent.
       3  Unable to find pubmed ID[Reactome:R-DRE-8864376]
       2  Cannot add root-term annotation GO:0003674 for marker 'abhd14b' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'ankef1b' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'ankrd13b' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'arrdc2' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'atg16l1' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'atg9a' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'atpaf1' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'baz1a' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'bicd2a' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'bnip4' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'c1qtnf4' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'cavin2b' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'ccz1' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'ces2a' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'cfh' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'crp5' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'csf1b' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'cuedc1b' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'dbi' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'dcaf13' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'dcbld2' as there are already non-root term annotations existent.
