"Allele","ZFIN ID","Background"
"sa20253","ZDB-GENE-041114-196",""
"sa20257","ZDB-GENE-060503-544",""
"sa20259","ZDB-GENE-030131-3124",""
"sa20263","ZDB-GENE-030131-9382",""
"sa20279","ZDB-GENE-070705-89",""
"sa20285","ZDB-GENE-990415-82",""
"sa20286","ZDB-GENE-030131-3689",""
"sa20298","ZDB-GENE-081103-49",""
"sa20301","ZDB-GENE-120709-69",""
"sa20322","ZDB-GENE-061009-21",""
"sa20340","ZDB-GENE-060526-48",""
"sa20343","ZDB-GENE-991208-8",""
"sa20363","ZDB-GENE-050320-77",""
"sa20369","ZDB-GENE-030131-2480",""
"sa20384","ZDB-GENE-060526-211",""
"sa20387","ZDB-GENE-060531-26",""
"sa20403","ZDB-GENE-040426-2719",""
"sa20404","ZDB-GENE-990415-270",""
"sa20405","ZDB-GENE-990415-270",""
"sa20406","ZDB-GENE-040426-1143",""
"sa20408","ZDB-GENE-030131-2167",""
"sa20414","ZDB-GENE-070410-57",""
"sa20422","ZDB-GENE-041212-43",""
"sa20432","ZDB-GENE-061215-54",""
"sa20437","ZDB-GENE-980526-104",""
"sa20447","ZDB-GENE-030131-8039",""
"sa20448","ZDB-GENE-040718-192",""
"sa20470","ZDB-GENE-050417-82",""
"sa20472","ZDB-GENE-060131-1",""
"sa20473","ZDB-GENE-040426-2928",""
"sa20475","ZDB-GENE-030131-5576",""
"sa20480","ZDB-GENE-080114-1",""
"sa20486","ZDB-GENE-011128-9",""
"sa20497","ZDB-GENE-070705-153",""
"sa20501","ZDB-GENE-060929-432",""
"sa20506","ZDB-GENE-060526-329",""
"sa20533","ZDB-GENE-030131-1280",""
"sa20535","ZDB-GENE-040801-132",""
"sa20542","ZDB-GENE-060526-74",""
"sa20546","ZDB-GENE-060421-4184",""
"sa20549","ZDB-GENE-060512-299",""
"sa20554","ZDB-GENE-100727-3",""
"sa20564","ZDB-GENE-060526-361",""
"sa20565","ZDB-GENE-060531-86",""
"sa20572","ZDB-GENE-040426-1052",""
"sa20574","ZDB-GENE-070705-301",""
"sa20581","ZDB-GENE-060526-284",""
"sa20583","ZDB-GENE-060526-271",""
"sa20584","ZDB-GENE-060526-271",""
"sa20590","ZDB-GENE-081104-19",""
"sa20592","ZDB-GENE-071004-17",""
"sa20596","ZDB-GENE-110203-5",""
"sa20620","ZDB-GENE-030131-7043",""
"sa20621","ZDB-GENE-070912-386",""
"sa20633","ZDB-GENE-040426-1355",""
"sa20638","ZDB-GENE-060518-5",""
"sa20639","ZDB-GENE-060518-5",""
"sa20653","ZDB-GENE-050506-1",""
"sa20654","ZDB-GENE-050506-1",""
"sa20656","ZDB-GENE-030131-2206",""
"sa20663","ZDB-GENE-070615-37",""
"sa20666","ZDB-GENE-090916-2",""
"sa20669","ZDB-GENE-041111-150",""
"sa20673","ZDB-GENE-041010-121",""
"sa20680","ZDB-GENE-120215-145",""
"sa20682","ZDB-GENE-050208-274",""
"sa20691","ZDB-GENE-060503-649",""
"sa20697","ZDB-GENE-090812-4",""
"sa20698","ZDB-GENE-100519-4",""
"sa20718","ZDB-GENE-050309-40",""
"sa20727","ZDB-GENE-050302-15",""
"sa20736","ZDB-GENE-060421-1",""
"sa20741","ZDB-GENE-080107-5",""
"sa20742","ZDB-GENE-050506-134",""
"sa20750","ZDB-GENE-030131-8557",""
"sa20784","ZDB-GENE-030616-629",""
"sa20798","ZDB-GENE-041203-1",""
"sa20799","ZDB-GENE-071022-4",""
"sa20813","ZDB-GENE-110408-16",""
"sa20815","ZDB-GENE-040426-720",""
"sa20847","ZDB-GENE-040724-245",""
"sa20854","ZDB-GENE-080723-70",""
"sa20857","ZDB-GENE-040426-2814",""
"sa20858","ZDB-GENE-030131-2040",""
"sa20860","ZDB-GENE-061013-313",""
"sa20863","ZDB-GENE-001207-3",""
"sa20873","ZDB-GENE-040426-1662",""
"sa20908","ZDB-GENE-000831-3",""
"sa20914","ZDB-GENE-030131-9498",""
"sa20921","ZDB-GENE-030131-6168",""
"sa20934","ZDB-GENE-070501-1",""
"sa20949","ZDB-GENE-040801-226",""
"sa20951","ZDB-GENE-081120-6",""
"sa20952","ZDB-GENE-030219-38",""
"sa20961","ZDB-GENE-070112-1372",""
"sa20962","ZDB-GENE-030131-1089",""
"sa20970","ZDB-GENE-051127-25",""
"sa20983","ZDB-GENE-040426-862",""
"sa21013","ZDB-GENE-040713-1",""
"sa21025","ZDB-GENE-111104-3",""
"sa21037","ZDB-GENE-051120-111",""
"sa21069","ZDB-GENE-030131-2281",""
"sa21081","ZDB-GENE-041010-188",""
"sa21086","ZDB-GENE-040108-3",""
"sa21092","ZDB-GENE-030131-5391",""
"sa21107","ZDB-GENE-020419-7",""
"sa21111","ZDB-GENE-000831-1",""
"sa21129","ZDB-GENE-030911-10",""
"sa21148","ZDB-GENE-070117-2501",""
"sa21153","ZDB-GENE-030131-8820",""
"sa21155","ZDB-GENE-040426-59",""
"sa21182","ZDB-GENE-030131-9913",""
"sa21195","ZDB-GENE-071116-5",""
"sa21196","ZDB-GENE-030131-7190",""
"sa21198","ZDB-GENE-050517-27",""
"sa21199","ZDB-GENE-081104-53",""
"sa21202","ZDB-GENE-040912-118",""
"sa21203","ZDB-GENE-080327-27",""
"sa21204","ZDB-GENE-030616-61",""
"sa21209","ZDB-GENE-040426-1906",""
"sa21218","ZDB-GENE-081104-362",""
"sa21220","ZDB-GENE-030131-7209",""
"sa21221","ZDB-GENE-030131-7209",""
"sa21223","ZDB-GENE-081104-397",""
"sa21228","ZDB-GENE-081104-526",""
"sa21260","ZDB-GENE-050227-4",""
"sa21265","ZDB-GENE-040426-712",""
"sa21267","ZDB-GENE-081104-507",""
"sa21268","ZDB-GENE-081105-87",""
"sa21279","ZDB-GENE-040724-238",""
"sa21287","ZDB-GENE-030131-2399",""
"sa21303","ZDB-GENE-030131-5105",""
"sa21310","ZDB-GENE-081105-78",""
"sa21318","ZDB-GENE-050327-65",""
"sa21319","ZDB-GENE-050327-65",""
"sa21326","ZDB-GENE-060503-838",""
"sa21337","ZDB-GENE-040426-699",""
"sa21346","ZDB-GENE-080327-28",""
"sa21348","ZDB-GENE-070806-32",""
"sa21353","ZDB-GENE-061103-142",""
"sa21355","ZDB-GENE-040426-2195",""
"sa21357","ZDB-GENE-040426-1237",""
"sa21372","ZDB-GENE-081104-100",""
"sa21384","ZDB-GENE-061013-777",""
"sa21391","ZDB-GENE-081105-41",""
"sa21394","ZDB-GENE-980526-255",""
"sa21407","ZDB-GENE-040426-2877",""
"sa21415","ZDB-GENE-031118-14",""
"sa21417","ZDB-GENE-990415-120",""
"sa21426","ZDB-GENE-100922-16",""
"sa21427","ZDB-GENE-081105-70",""
"sa21429","ZDB-GENE-110411-43",""
"sa21440","ZDB-GENE-070912-632",""
"sa21444","ZDB-GENE-070912-237",""
"sa21446","ZDB-GENE-081104-380",""
"sa21451","ZDB-GENE-070912-290",""
"sa21453","ZDB-GENE-000426-1",""
"sa21457","ZDB-GENE-030616-15",""
"sa21460","ZDB-GENE-070912-387",""
"sa21466","ZDB-GENE-030219-193",""
"sa21469","ZDB-GENE-071004-42",""
"sa21477","ZDB-GENE-081105-124",""
"sa21478","ZDB-GENE-081105-124",""
"sa21487","ZDB-GENE-030131-6837",""
"sa21488","ZDB-GENE-090313-216",""
"sa21489","ZDB-GENE-090313-216",""
"sa21503","ZDB-GENE-070112-1822",""
"sa21507","ZDB-GENE-070912-344",""
"sa21509","ZDB-GENE-040407-3",""
"sa21513","ZDB-GENE-070912-149",""
"sa21515","ZDB-GENE-030131-9636",""
"sa21518","ZDB-GENE-070912-133",""
"sa21525","ZDB-GENE-061019-1",""
"sa21526","ZDB-GENE-030131-1565",""
"sa21532","ZDB-GENE-090206-2",""
"sa21550","ZDB-GENE-030918-5",""
"sa21555","ZDB-GENE-040912-84",""
"sa21558","ZDB-GENE-030616-413",""
"sa21566","ZDB-GENE-030616-413",""
"sa21567","ZDB-GENE-030616-413",""
"sa21569","ZDB-GENE-030616-413",""
"sa21576","ZDB-GENE-030113-2",""
"sa21580","ZDB-GENE-030113-2",""
"sa21583","ZDB-GENE-030113-2",""
"sa21584","ZDB-GENE-030113-2",""
"sa21594","ZDB-GENE-051113-252",""
"sa21601","ZDB-GENE-050517-13",""
"sa21609","ZDB-GENE-061214-4",""
"sa21634","ZDB-GENE-030328-42",""
"sa21635","ZDB-GENE-040426-733",""
"sa21637","ZDB-GENE-091116-62",""
"sa21638","ZDB-GENE-040718-168",""
"sa21639","ZDB-GENE-041111-190",""
"sa21651","ZDB-GENE-110411-238",""
"sa21669","ZDB-GENE-091118-56",""
"sa21673","ZDB-GENE-040426-1688",""
"sa21674","ZDB-GENE-060503-694",""
"sa21679","ZDB-GENE-040426-1608",""
"sa21682","ZDB-GENE-030616-513",""
"sa21689","ZDB-GENE-061103-403",""
"sa21690","ZDB-GENE-091117-16",""
"sa21696","ZDB-GENE-090112-4",""
"sa21697","ZDB-GENE-090112-4",""
"sa21721","ZDB-GENE-041118-16",""
"sa21724","ZDB-GENE-040724-166",""
"sa21726","ZDB-GENE-040718-421",""
"sa21729","ZDB-GENE-091204-127",""
"sa21734","ZDB-GENE-091116-69",""
"sa21740","ZDB-GENE-091118-36",""
"sa21741","ZDB-GENE-070620-19",""
"sa21743","ZDB-GENE-081119-3",""
"sa21750","ZDB-GENE-091118-4",""
"sa21768","ZDB-GENE-020108-2",""
"sa21771","ZDB-GENE-080215-5",""
"sa21794","ZDB-GENE-021015-3",""
"sa21799","ZDB-GENE-060414-8",""
"sa21801","ZDB-GENE-060414-14",""
"sa21811","ZDB-GENE-091204-322",""
"sa21812","ZDB-GENE-050417-226",""
"sa21830","ZDB-GENE-070112-2292",""
"sa21860","ZDB-GENE-060421-4592",""
"sa21862","ZDB-GENE-050417-50",""
"sa21864","ZDB-GENE-040426-1248",""
"sa21867","ZDB-GENE-070424-51",""
"sa21873","ZDB-GENE-031113-23",""
"sa21876","ZDB-GENE-031113-23",""
"sa21878","ZDB-GENE-040426-2825",""
"sa21884","ZDB-GENE-080204-123",""
"sa21887","ZDB-GENE-030616-523",""
"sa21891","ZDB-GENE-091112-19",""
"sa21897","ZDB-GENE-061027-60",""
"sa21903","ZDB-GENE-990630-12",""
"sa21907","ZDB-GENE-040718-241",""
"sa21912","ZDB-GENE-061215-112",""
"sa21936","ZDB-GENE-081015-2",""
"sa21944","ZDB-GENE-070501-6",""
"sa21951","ZDB-GENE-030131-3133",""
"sa21963","ZDB-GENE-050417-449",""
"sa21986","ZDB-GENE-030131-3892",""
"sa21988","ZDB-GENE-020925-1",""
"sa21991","ZDB-GENE-121214-72,ZDB-GENE-121214-67",""
"sa21995","ZDB-GENE-100107-1",""
"sa21996","ZDB-GENE-040426-2164",""
"sa22010","ZDB-GENE-121219-5",""
"sa22024","ZDB-GENE-050411-55",""
"sa22028","ZDB-GENE-080522-3",""
"sa22035","ZDB-GENE-040426-730",""
"sa22046","ZDB-GENE-060825-353",""
"sa22047","ZDB-GENE-030131-4971",""
"sa22055","ZDB-GENE-121214-252",""
"sa22056","ZDB-GENE-070808-3",""
"sa22059","ZDB-GENE-081031-78",""
"sa22065","ZDB-GENE-111115-1",""
"sa22079","ZDB-GENE-030131-13",""
"sa22081","ZDB-GENE-130531-36",""
"sa22083","ZDB-GENE-130531-6",""
"sa22085","ZDB-GENE-050417-56",""
"sa22102","ZDB-GENE-030131-6485",""
"sa22120","ZDB-GENE-041010-212",""
"sa22127","ZDB-GENE-100302-1",""
"sa22134","ZDB-GENE-130531-70",""
"sa22136","ZDB-GENE-041212-16",""
"sa22142","ZDB-GENE-040724-240",""
"sa22145","ZDB-GENE-030131-4797",""
"sa22150","ZDB-GENE-030131-4487",""
"sa22152","ZDB-GENE-050913-132",""
"sa22160","ZDB-GENE-100812-6",""
"sa22161","ZDB-GENE-080215-2",""
"sa22172","ZDB-GENE-070209-223",""
"sa22182","ZDB-GENE-040718-309",""
"sa22183","ZDB-GENE-030707-5",""
"sa22187","ZDB-GENE-050208-114",""
"sa22188","ZDB-GENE-030131-5283",""
"sa22197","ZDB-GENE-081028-59",""
"sa22202","ZDB-GENE-081028-54",""
"sa22206","ZDB-GENE-061013-24",""
"sa22220","ZDB-GENE-081107-33",""
"sa22222","ZDB-GENE-081028-47",""
"sa22227","ZDB-GENE-081028-42",""
"sa22233","ZDB-GENE-040426-2714",""
"sa22236","ZDB-GENE-030131-7887",""
"sa22241","ZDB-GENE-040426-1230",""
"sa22254","ZDB-GENE-030131-1862",""
"sa22257","ZDB-GENE-090313-314",""
"sa22264","ZDB-GENE-030131-3299",""
"sa22266","ZDB-GENE-030131-146",""
"sa22268","ZDB-GENE-040219-8",""
"sa22274","ZDB-GENE-010226-2",""
"sa22277","ZDB-GENE-090313-217",""
"sa22280","ZDB-GENE-070111-2",""
"sa22281","ZDB-GENE-080424-3",""
"sa22284","ZDB-GENE-030131-6701",""
"sa22299","ZDB-GENE-030131-7145",""
"sa22304","ZDB-GENE-041111-194",""
"sa22306","ZDB-GENE-030131-5259",""
"sa22310","ZDB-GENE-040426-1256",""
"sa22311","ZDB-GENE-060421-4643",""
"sa22318","ZDB-GENE-060531-65",""
"sa22344","ZDB-GENE-030131-373",""
"sa22345","ZDB-GENE-070424-242",""
"sa22347","ZDB-GENE-990603-4",""
"sa22351","ZDB-GENE-081113-6",""
"sa22358","ZDB-GENE-071218-5,ZDB-GENE-090313-399",""
"sa22359","ZDB-GENE-090319-1",""
"sa22363","ZDB-GENE-090312-196",""
"sa22376","ZDB-GENE-040426-1188",""
"sa22385","ZDB-GENE-040426-1976",""
"sa22418","ZDB-GENE-070818-2",""
"sa22427","ZDB-GENE-040822-25",""
"sa22447","ZDB-GENE-061005-1",""
"sa22448","ZDB-GENE-050419-156",""
"sa22462","ZDB-GENE-060421-4235",""
"sa22465","ZDB-GENE-000427-3",""
"sa22467","ZDB-GENE-060825-45",""
"sa22468","ZDB-GENE-050221-7",""
"sa22481","ZDB-GENE-030131-9",""
"sa22488","ZDB-GENE-030131-8719",""
"sa22512","ZDB-GENE-030616-75",""
"sa22523","ZDB-GENE-070922-1",""
"sa22525","ZDB-GENE-081027-3",""
"sa22531","ZDB-GENE-030131-4218",""
"sa22535","ZDB-GENE-040426-893",""
"sa22544","ZDB-GENE-040822-41",""
"sa22564","ZDB-GENE-060623-19",""
"sa22581","ZDB-GENE-070424-84",""
"sa22583","ZDB-GENE-060503-291",""
"sa22588","ZDB-GENE-041010-170",""
"sa22590","ZDB-GENE-110914-16",""
"sa22609","ZDB-GENE-030131-5426",""
"sa22616","ZDB-GENE-070806-46",""
"sa22620","ZDB-GENE-121214-363",""
"sa22630","ZDB-GENE-040426-1072",""
"sa22639","ZDB-GENE-121214-231",""
"sa22640","ZDB-GENE-121214-92",""
"sa22646","ZDB-GENE-080423-1",""
"sa22652","ZDB-GENE-061215-114",""
"sa22660","ZDB-GENE-090429-3",""
"sa22668","ZDB-GENE-011128-7",""
"sa22674","ZDB-GENE-070424-29",""
"sa22678","ZDB-GENE-110408-27",""
"sa22679","ZDB-GENE-060510-4",""
"sa22681","ZDB-GENE-060510-4",""
"sa22693","ZDB-GENE-050601-2",""
"sa22698","ZDB-GENE-070802-4",""
"sa22705","ZDB-GENE-080521-1",""
"sa22706","ZDB-GENE-040912-147",""
"sa22707","ZDB-GENE-080303-1",""
"sa22718","ZDB-GENE-040801-213",""
"sa22739","ZDB-GENE-110411-228",""
"sa22741","ZDB-GENE-100922-181",""
"sa22742","ZDB-GENE-030124-2",""
"sa22745","ZDB-GENE-100922-243",""
"sa22757","ZDB-GENE-030616-399",""
"sa22768","ZDB-GENE-001212-8",""
"sa22775","ZDB-GENE-060825-15",""
"sa22784","ZDB-GENE-060616-101",""
"sa22790","ZDB-GENE-100920-6",""
"sa22792","ZDB-GENE-030131-2140",""
"sa22805","ZDB-GENE-061215-2",""
"sa22814","ZDB-GENE-091020-5",""
"sa22824","ZDB-GENE-030131-8422",""
"sa22826","ZDB-GENE-040220-3",""
"sa22828","ZDB-GENE-011108-1",""
"sa22832","ZDB-GENE-000616-5",""
"sa22834","ZDB-GENE-041008-35",""
"sa22844","ZDB-GENE-061218-1",""
"sa22846","ZDB-GENE-031107-2",""
"sa22866","ZDB-GENE-070117-2447",""
"sa22874","ZDB-GENE-020114-1",""
"sa22890","ZDB-GENE-040718-364",""
"sa22891","ZDB-GENE-080204-113",""
"sa22892","ZDB-GENE-010619-3",""
"sa22894","ZDB-GENE-080220-35",""
"sa22896","ZDB-GENE-060929-424",""
"sa22911","ZDB-GENE-100922-266",""
"sa22917","ZDB-GENE-030131-2638",""
"sa22922","ZDB-GENE-100922-120",""
"sa22936","ZDB-GENE-040426-1656",""
"sa22962","ZDB-GENE-061110-22",""
"sa22984","ZDB-GENE-040426-821",""
"sa22987","ZDB-GENE-080207-1",""
"sa22998","ZDB-GENE-081028-37",""
"sa23002","ZDB-GENE-070122-1",""
"sa23003","ZDB-GENE-010130-2",""
"sa23011","ZDB-GENE-050809-105",""
"sa23014","ZDB-GENE-070521-2",""
"sa23018","ZDB-GENE-040426-872",""
"sa23024","ZDB-GENE-030131-1665",""
"sa23025","ZDB-GENE-030131-8373",""
"sa23034","ZDB-GENE-070206-9",""
"sa23039","ZDB-GENE-061207-62",""
"sa23049","ZDB-GENE-060621-1",""
"sa23066","ZDB-GENE-091202-7",""
"sa23073","ZDB-GENE-080723-33",""
"sa23075","ZDB-GENE-040426-1502",""
"sa23081","ZDB-GENE-041010-194",""
"sa23092","ZDB-GENE-050913-39",""
"sa23097","ZDB-GENE-030616-405",""
"sa23099","ZDB-GENE-030616-403",""
"sa23116","ZDB-GENE-000607-65",""
"sa23120","ZDB-GENE-030616-116",""
"sa23126","ZDB-GENE-030131-9798",""
"sa23153","ZDB-GENE-091110-2",""
"sa23168","ZDB-GENE-080204-126",""
"sa23185","ZDB-GENE-071004-18",""
"sa23186","ZDB-GENE-071004-18",""
"sa23190","ZDB-GENE-040704-26",""
"sa23194","ZDB-GENE-040426-1189",""
"sa23226","ZDB-GENE-030910-5",""
"sa23227","ZDB-GENE-030131-6151",""
"sa23233","ZDB-GENE-030131-2928",""
"sa23236","ZDB-GENE-060503-178,ZDB-GENE-060503-85",""
"sa23247","ZDB-GENE-050420-284",""
"sa23259","ZDB-GENE-061207-46",""
"sa23260","ZDB-GENE-061207-46",""
"sa23265","ZDB-GENE-070410-15",""
"sa23266","ZDB-GENE-070410-15",""
"sa23267","ZDB-GENE-050419-192",""
"sa23284","ZDB-GENE-050419-37",""
"sa23293","ZDB-GENE-041114-22",""
"sa23300","ZDB-GENE-070424-39",""
"sa23302","ZDB-GENE-030131-7683",""
"sa23303","ZDB-GENE-030131-7683",""
"sa23304","ZDB-GENE-030131-7683",""
"sa23306","ZDB-GENE-091204-474",""
"sa23312","ZDB-GENE-050419-226",""
"sa23313","ZDB-GENE-050419-226",""
"sa23314","ZDB-GENE-050419-48",""
"sa23320","ZDB-GENE-031002-18",""
"sa23323","ZDB-GENE-040905-2",""
"sa23325","ZDB-GENE-050419-220",""
"sa23329","ZDB-GENE-050419-131",""
"sa23331","ZDB-GENE-060503-830",""
"sa23336","ZDB-GENE-030131-2841",""
"sa23337","ZDB-GENE-070705-417",""
"sa23346","ZDB-GENE-050420-109",""
"sa23347","ZDB-GENE-050420-109",""
"sa23348","ZDB-GENE-030131-9710",""
"sa23350","ZDB-GENE-030131-4775",""
"sa23358","ZDB-GENE-031007-6",""
"sa23359","ZDB-GENE-031007-6",""
"sa23364","ZDB-GENE-031007-5",""
"sa23375","ZDB-GENE-030131-2978",""
"sa23380","ZDB-GENE-050320-72",""
"sa23389","ZDB-GENE-120215-239",""
"sa23400","ZDB-GENE-040426-2576",""
"sa23403","ZDB-GENE-060503-633",""
"sa23428","ZDB-GENE-110407-10",""
"sa23429","ZDB-GENE-081104-208",""
"sa23437","ZDB-GENE-000208-23",""
"sa23446","ZDB-GENE-060503-892",""
"sa23462","ZDB-GENE-060503-452",""
"sa23464","ZDB-GENE-060503-545",""
"sa23466","ZDB-GENE-070705-405,ZDB-GENE-030722-5",""
"sa23467","ZDB-GENE-070705-405,ZDB-GENE-030722-5",""
"sa23470","ZDB-GENE-040625-104",""
"sa23474","ZDB-GENE-040720-1",""
"sa23481","ZDB-GENE-041008-25",""
"sa23485","ZDB-GENE-051030-69",""
"sa23504","ZDB-GENE-040426-1197",""
"sa23510","ZDB-GENE-030131-8984",""
"sa23518","ZDB-GENE-060503-789",""
"sa23532","ZDB-GENE-060503-728",""
"sa23535","ZDB-GENE-010501-4",""
"sa23539","ZDB-GENE-041021-1",""
"sa23543","ZDB-GENE-040625-11",""
"sa23559","ZDB-GENE-041010-104",""
"sa23560","ZDB-GENE-120215-213",""
"sa23580","ZDB-GENE-060503-329",""
"sa23611","ZDB-GENE-121214-111",""
"sa23626","ZDB-GENE-081104-259",""
"sa23640","ZDB-GENE-030131-2196",""
"sa23641","ZDB-GENE-030131-7205",""
"sa23642","ZDB-GENE-030131-6605",""
"sa23655","ZDB-GENE-030131-2941",""
"sa23668","ZDB-GENE-091204-67",""
"sa23670","ZDB-GENE-041001-99",""
"sa23678","ZDB-GENE-041014-149,ZDB-GENE-041014-148,ZDB-GENE-041001-109",""
"sa23683","ZDB-GENE-990630-14",""
"sa23696","ZDB-GENE-041001-138",""
"sa23697","ZDB-GENE-030826-8",""
"sa23699","ZDB-GENE-041001-135",""
"sa23703","ZDB-GENE-041014-84",""
"sa23707","ZDB-GENE-041001-155",""
"sa23710","ZDB-GENE-041210-324",""
"sa23717","ZDB-GENE-041001-133",""
"sa23721","ZDB-GENE-030131-5355",""
"sa23748","ZDB-GENE-060125-2",""
"sa23749","ZDB-GENE-060125-2",""
"sa23753","ZDB-GENE-030131-6410",""
"sa23754","ZDB-GENE-030131-6410",""
"sa23762","ZDB-GENE-041014-372,ZDB-GENE-080219-17",""
"sa23765","ZDB-GENE-030131-5971",""
"sa23769","ZDB-GENE-041001-175",""
"sa23779","ZDB-GENE-041014-339",""
"sa23781","ZDB-GENE-030131-9536",""
"sa23786","ZDB-GENE-041014-309",""
"sa23787","ZDB-GENE-041014-309",""
"sa23798","ZDB-GENE-091207-3",""
"sa23799","ZDB-GENE-060503-472",""
"sa23803","ZDB-GENE-041014-64",""
"sa23809","ZDB-GENE-050913-99",""
"sa23815","ZDB-GENE-120215-116",""
"sa23821","ZDB-GENE-030131-5547",""
"sa23835","ZDB-GENE-000928-1",""
"sa23837","ZDB-GENE-050327-90",""
"sa23846","ZDB-GENE-091116-14",""
"sa23852","ZDB-GENE-041105-6",""
"sa23853","ZDB-GENE-061215-140",""
"sa23855","ZDB-GENE-040702-6",""
"sa23857","ZDB-GENE-091204-164",""
"sa23859","ZDB-GENE-051120-117",""
"sa23865","ZDB-GENE-030131-1201",""
"sa23869","ZDB-GENE-030131-1717",""
"sa23873","ZDB-GENE-030131-6461",""
"sa23876","ZDB-GENE-030131-6058",""
"sa23882","ZDB-GENE-091204-32",""
"sa23905","ZDB-GENE-050522-39",""
"sa23906","ZDB-GENE-091204-249",""
"sa23907","ZDB-GENE-091204-249",""
"sa23912","ZDB-GENE-091111-2",""
"sa23915","ZDB-GENE-070810-5",""
"sa23916","ZDB-GENE-060929-348",""
"sa23927","ZDB-GENE-030131-6333",""
"sa23931","ZDB-GENE-030131-5054",""
"sa23944","ZDB-GENE-030131-8048",""
"sa23958","ZDB-GENE-980526-487",""
"sa23964","ZDB-GENE-080303-10",""
"sa23970","ZDB-GENE-041114-97",""
"sa23976","ZDB-GENE-091204-81",""
"sa23977","ZDB-GENE-050712-3",""
"sa23980","ZDB-GENE-060825-150",""
"sa23981","ZDB-GENE-060503-100",""
"sa23991","ZDB-GENE-091112-24",""
"sa24005","ZDB-GENE-980526-488",""
"sa24011","ZDB-GENE-030922-1",""
"sa24018","ZDB-GENE-051023-6",""
"sa24027","ZDB-GENE-050522-373",""
"sa24031","ZDB-GENE-050522-430",""
"sa24034","ZDB-GENE-091118-1",""
"sa24043","ZDB-GENE-050208-404,ZDB-GENE-070122-2",""
"sa24046","ZDB-GENE-030131-8760",""
"sa24047","ZDB-GENE-061027-379",""
"sa24053","ZDB-GENE-071004-118",""
"sa24059","ZDB-GENE-050208-626",""
"sa24068","ZDB-GENE-091204-409",""
"sa24076","ZDB-GENE-070912-189",""
"sa24082","ZDB-GENE-050626-61",""
"sa24083","ZDB-GENE-050208-554",""
"sa24089","ZDB-GENE-070705-462",""
"sa24090","ZDB-GENE-070705-462",""
"sa24092","ZDB-GENE-040408-1",""
"sa24100","ZDB-GENE-030131-6259",""
"sa24101","ZDB-GENE-060616-238",""
"sa24104","ZDB-GENE-060825-113",""
"sa24112","ZDB-GENE-050208-608",""
"sa24121","ZDB-GENE-060503-274",""
"sa24124","ZDB-GENE-070209-238",""
"sa24125","ZDB-GENE-070705-309",""
"sa24132","ZDB-GENE-050208-417",""
"sa24134","ZDB-GENE-050208-417",""
"sa24140","ZDB-GENE-050208-389",""
"sa24145","ZDB-GENE-120709-92",""
"sa24150","ZDB-GENE-050208-379",""
"sa24172","ZDB-GENE-050208-620",""
"sa24178","ZDB-GENE-001201-4",""
"sa24182","ZDB-GENE-001201-6",""
"sa24193","ZDB-GENE-081022-122",""
"sa24200","ZDB-GENE-050208-523",""
"sa24202","ZDB-GENE-050208-762",""
"sa24203","ZDB-GENE-050208-558",""
"sa24204","ZDB-GENE-060503-645",""
"sa24205","ZDB-GENE-030131-3077",""
"sa24206","ZDB-GENE-030131-3077",""
"sa24213","ZDB-GENE-080204-31",""
"sa24218","ZDB-GENE-030131-8025",""
"sa24220","ZDB-GENE-030131-5431",""
"sa24225","ZDB-GENE-000201-13",""
"sa24228","ZDB-GENE-061013-562",""
"sa24232","ZDB-GENE-090313-386",""
"sa24237","ZDB-GENE-100922-114",""
"sa24241","ZDB-GENE-030131-9032",""
"sa24254","ZDB-GENE-110408-11",""
"sa24266","ZDB-GENE-090312-163",""
"sa24274","ZDB-GENE-030616-83",""
"sa24282","ZDB-GENE-050314-2",""
"sa24285","ZDB-GENE-040801-96",""
"sa24287","ZDB-GENE-030131-9279",""
"sa24291","ZDB-GENE-090313-228",""
"sa24296","ZDB-GENE-030131-2145",""
"sa24298","ZDB-GENE-030131-2145",""
"sa24303","ZDB-GENE-030131-2202",""
"sa24314","ZDB-GENE-050912-1",""
"sa24316","ZDB-GENE-070713-2",""
"sa24320","ZDB-GENE-060718-1",""
"sa24326","ZDB-GENE-090313-245",""
"sa24335","ZDB-GENE-060810-45",""
"sa24337","ZDB-GENE-070629-1",""
"sa24340","ZDB-GENE-030131-1571",""
"sa24343","ZDB-GENE-050508-5",""
"sa24348","ZDB-GENE-090312-48",""
"sa24355","ZDB-GENE-060223-2",""
"sa24360","ZDB-GENE-040426-2807",""
"sa24362","ZDB-GENE-020205-1",""
"sa24366","ZDB-GENE-090312-183",""
"sa24370","ZDB-GENE-020529-2",""
"sa24371","ZDB-GENE-020529-2",""
"sa24376","ZDB-GENE-090313-180",""
"sa24397","ZDB-GENE-110411-276",""
"sa24403","ZDB-GENE-090312-96",""
"sa24409","ZDB-GENE-040426-966",""
"sa24413","ZDB-GENE-110411-13",""
"sa24432","ZDB-GENE-091204-74",""
"sa24441","ZDB-GENE-040426-1701",""
"sa24443","ZDB-GENE-091204-132",""
"sa24454","ZDB-GENE-091112-16",""
"sa24455","ZDB-GENE-040801-64",""
"sa24456","ZDB-GENE-031112-11",""
"sa24471","ZDB-GENE-050208-63",""
"sa24475","ZDB-GENE-091113-37",""
"sa24476","ZDB-GENE-091113-37",""
"sa24503","ZDB-GENE-030114-9",""
"sa24507","ZDB-GENE-070209-74",""
"sa24508","ZDB-GENE-091117-30",""
